Height;Volume
1349;16616,3701409397
1350;16605,5390213357
1351;16622,1973194563
1353;16653,0296047023
1355;16722,461288257
1357;16723,1562028927
1358;16732,461288257
1361;16778,5054991018
1362;16790,4293061905
1363;16808,5054991018
1365;16861,7633933817
1366;16857,9349710559
1367;16881,7633933817
1370;16921,3733619098
1372;16993,0949110837
1375;16993,0949110837
1376;17013,9649842325
1383;17108,5561811673
1384;17141,4976071493
1386;17153,4548692969
1389;17201,7417508596
1390;17220,7157085439
1393;17259,0372246838
1394;17280,4071646853
1398;17339,1709457629
1399;17347,9656583441
1400;17453,8891781949
1407;17493,5791103878
1408;17493,5791103878
1409;17506,3400232745
1412;17550,5066803656
1415;17610,7674701204
1417;17631,9094390075
1418;17659,1444361566
1421;17697,9934467526
1426;17771,9408118081
1427;17881,3430725707
1430;17826,8526361663
1432;17851,2716161115
1434;17891,3430725707
1436;17913,2314652044
1437;17927,3220813522
1438;17944,5876228259
1440;18069,2242966322
1441;17989,3394232685
1442;18009,3394232685
1445;18092,9341257447
1446;18725,8899839734
1451;18144,9634417166
1452;18158,7943130076
1454;18210,2624003523
1459;18270,6653380818
1464;18347,016645573
1465;18352,4976154823
1467;18492,517336171
1471;18454,3237463247
1475;18502,517336171
1476;18526,5070413598
1478;18594,6454557735
1480;18576,8140299795
1487;18676,6938726916
1489;18718,3957274543
1490;18772,1814549413
1495;18795,6958353311
1498;18874,2799132371
1500;18874,2799132371
1501;18890,7189253883
1502;18904,2799132371
1504;18924,2799132371
1506;18967,6300597135
1509;18998,5707804906
1510;19072,411769839
1514;19072,411769839
1517;19114,8276560083
1518;19223,0797943653
1519;19153,6613279924
1524;19223,0797943653
1527;19267,9017431933
1530;19312,5342650409
1533;19367,9048848238
1539;19455,3982750838
1542;19501,2437737127
1543;19512,1680843687
1544;19532,1680843687
1546;19558,6816651745
1551;19627,1513642033
1553;19660,8113216875
1554;19670,8113216875
1555;19690,8113216875
1556;19700,1699231255
1557;20392,55665064
1558;19730,7340319017
1560;19771,2332771931
1563;19806,4032631498
1566;19864,8681817854
1567;19874,8681817854
1573;19960,6530985835
1574;19980,704570461
1575;19990,704570461
1577;20022,2672370858
1579;20046,8563927602
1580;20118,5912179923
1584;20118,5912179923
1585;20144,9637325379
1589;20191,9767967859
1593;20258,8742360107
1594;20333,7937226777
1596;20293,7648255448
1597;20303,7648255448
1599;20333,7937226777
1600;20353,7937226777
1602;20388,9651096384
1603;20398,9651096384
1604;20417,6556936354
1606;20442,9446624167
1609;20526,2339976526
1610;20497,0983991675
1611;20623,2653386567
1616;20593,1805347735
1618;20632,5516951328
1619;20643,2653386567
1620;20650,2539696239
1624;20722,0281326396
1625;20730,8483447461
1628;20764,04229237
1629;20880,3355502528
1637;20890,3355502528
1639;20917,9688549063
1644;20990,5157988674
1646;21023,4302796257
1647;21042,9579303059
1648;21042,9579303059
1650;21140,8416864867
1652;21102,2112959209
1653;21112,2112959209
1655;21140,8416864867
1659;21236,3732782312
1661;21236,3732782312
1662;21339,4486106585
1665;21961,7771379757
1668;21339,4486106585
1669;21349,4486106585
1671;21384,6874152429
1672;21394,6874152429
1673;21409,6357880918
1674;21475,6669604341
1677;21521,5700118441
1678;21475,6669604341
1681;21521,5700118441
1683;21554,9020157097
1686;21598,7245963949
1690;21655,380973769
1691;21665,380973769
1694;21712,2704156128
1695;21722,2704156128
1697;21765,0112316753
1698;21765,0112316753
1701;21811,5248458091
1703;21878,8557631547
1705;21865,4158873401
1706;21908,2362168738
1707;21888,8557631547
1711;21960,7316591428
1714;22071,3697028198
1716;22024,1399617353
1717;22047,1276824908
1718;22057,1276824908
1719;22071,3697028198
1720;22081,3697028198
1721;22194,1185136964
1725;22151,728360615
